Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Luxury gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Katta gifted Utility gift to Riddhima
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Essential gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Utility gift to Vaishnavi
Timestamp = 2017-04-09 15:23:27.064 : Sarwar gifted Luxury gift to Vaishnavi
luxury gift given budget allowed
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Utility gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Essential gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
Timestamp = 2017-04-09 15:23:27.064 : Ramu gifted Luxury gift to Arpita
luxury gift given budget allowed
